0,0,0
0.2741,0.27692,0.055503
0.4231,0.3625,0.053746
0.5731,0.4186,0.053197
0.7231,0.42857,0.056396
0.8731,0.3125,0.051822
1.0231,0.11111,0.037037
1.1731,0.073529,0.031651
1.3231,0.028986,0.020197
1.4731,0.15942,0.044069
1.6231,0.4,0.058554
1.7731,0.39437,0.058
1.9231,0.43077,0.06142
