0,0,0
0.2741,0.12308,0.040749
0.4231,0.4375,0.055463
0.5731,0.56977,0.053389
0.7231,0.48052,0.056937
0.8731,0.375,0.054127
1.0231,0.13889,0.040757
1.1731,0.029412,0.020489
1.3231,0.043478,0.02455
1.4731,0.11594,0.038542
1.6231,0.31429,0.055486
1.7731,0.52113,0.059286
1.9231,0.50769,0.06201
