0,1,0
0.2741,0.6,0.060764
0.4231,0.2,0.044721
0.5731,0.011628,0.01156
0.7231,0.090909,0.032761
0.8731,0.3125,0.051822
1.0231,0.75,0.051031
1.1731,0.89706,0.036851
1.3231,0.92754,0.031211
1.4731,0.72464,0.053776
1.6231,0.28571,0.053995
1.7731,0.084507,0.03301
1.9231,0.061538,0.029807
