0.14182,0.25,0.044194
0.2654,0.18421,0.015722
0.55568,0.26829,0.019975
0.97038,0.25362,0.018518
1.3851,0.27053,0.015438
2.2144,0.25279,0.013249
4.2879,0.21505,0.021302
5.1173,0.27619,0.015427
6.3613,0.27179,0.015929
8.4348,0.25271,0.013055
16.588,0.375,0.065
12.441,0.3387,0.06
20.735,0.53,0.05
